table_schema,table_name,column_name,data_type,Table description
sttash_website_live,st_loan,utm_source_changed,smallint,"The st_loan table is a structured table that stores core loan/lead details for each lead/loan issued, typically including columns like id (primary key), customer_id, leadstatus, loanstatus, approved_amount, interest_rate, tenure_months  etc.."
sttash_website_live,st_loan_status,id,integer,Master table of loan status type
sttash_website_live,st_loan_status,status_type,character varying,Master table of loan status type
sttash_website_live,st_loan_status,role,character varying,Master table of loan status type
sttash_website_live,st_loan_status,loan_message,character varying,Master table of loan status type
sttash_website_live,st_loan_status,status,smallint,Master table of loan status type
sttash_website_live,st_loan_status,ls_state,character varying,Master table of loan status type
sttash_website_live,st_lotuspay,id,integer,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,customer_id,bigint,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,txnid,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,bankcode,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,accountno,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,request_json,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,source_id,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,created,bigint,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,client_secret,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,origin,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,response_url,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,type,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,status,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,amount_collection,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,amount_maximum,real,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,category_code,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,category_description,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,creditor_agent_code,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,creditor_agent_mmbid,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,creditor_agent_name,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,creditor_name,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,creditor_utility_code,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,date_final_collection,date,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,date_first_collection,date,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_account_name,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_account_number,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_account_type,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_agent_code,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_agent_name,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_agent_mmbid,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_email,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_mobile,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_pan,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,debtor_phone,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,frequency,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,instrument,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,occurrence_sequence_type,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,reference1,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,reference2,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,variant,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,create_date,timestamp without time zone,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,update_date,timestamp without time zone,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,reason_code,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,reason_description,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,umrn,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,class,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,date_acknowledged,date,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,date_responded,date,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,date_cancelled,date,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,status_cancel,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,bank_account,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,customer,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,mandate_request_id,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,mandate_id,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,is_skipped,smallint,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,is_attempted,smallint,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,rejected_by,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,rejected_reason,character varying,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_lotuspay,process_by,smallint,It stores customer's Lotuspay nach/emandate details along with banking and status
sttash_website_live,st_nach,id,bigint,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,customer_id,bigint,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,loan_id,bigint,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,mandate_id,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,emi_id,integer,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,nbfc,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,utility_code,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,bank,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,max_amount,double precision,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,fixed_amount,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,freq,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,start_date,date,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,end_date,date,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,until_cancel,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,registration_date,date,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,account_number,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,ifsc_code,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,account_holder_name,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,urm_no,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,status,smallint,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,instrument_type,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,registration_status,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,is_default,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,create_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,settlement_date_from,date,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,settlement_date_to,date,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,presentation_status,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,present_date,date,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,update_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,rejection_reason,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,rejection_code,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,initial_rejection_reason,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,sent_for_reg_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,cancled_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,rejected_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,mandate_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,umrn_received_date,timestamp without time zone,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,token_id,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,mandate_type_id,bigint,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,final_check,integer,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,debit_type,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,account_type,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,micr,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,sponsor_bank_code,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,extra_info,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,authorize,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,category_code,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,city,character varying,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,add_user_id,integer,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_nach,update_user_id,integer,It stores customer's physical nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,id,integer,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,customer_id,bigint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,loan_id,bigint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,token_id,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,payment_id,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,signature,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,order_id,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,receipt,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,created_at,bigint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,request_json,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,response_json,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,token_response_json,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,mail_status,smallint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,authentication_status,smallint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,payment_status,character varying,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,create_date,timestamp without time zone,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,update_date,timestamp without time zone,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,is_skipped,smallint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,is_attempted,smallint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,is_api,smallint,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,start_date,date,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_enach_order,end_date,date,It stores customer's Razor pay nach/emandate details along with banking and status
sttash_website_live,st_razorpay_payment,id,bigint,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,payment_id,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,customer_id,numeric,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,amount,double precision,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,status,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,order_id,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,invoice_id,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,international,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,method,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,amount_refunded,double precision,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,refund_status,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,captured,integer,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,card_id,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,bank,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,wallet,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,vpa,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,contact,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,fee,double precision,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,tax,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,error_code,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,error_description,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,created_at,timestamp without time zone,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,updated,timestamp without time zone,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,lmsmark,smallint,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,flag,smallint,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_payment,notes,character varying,This table store the payment status which came throgh the razorpay gateway against cusotmer payment for their emi
sttash_website_live,st_razorpay_token,id,integer,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,token_id,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,token,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,bank,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,status,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,fail_reason,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,auth_type,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,create_date,timestamp without time zone,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,update_date,timestamp without time zone,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,used_at,timestamp without time zone,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,expired_at,timestamp without time zone,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,max_amount,character varying,This table contains token id during nach setup
sttash_website_live,st_razorpay_token,flag,smallint,This table contains token id during nach setup
sttash_website_live,st_razorpay_trasfer,id,integer,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,transfer_id,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,customer_id,bigint,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,payment_id,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,source,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,recipient,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,amount,double precision,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,amount_reversed,numeric,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,fees,double precision,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,tax,double precision,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,on_hold,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,on_hold_until,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,recipient_settlement_id,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,created_at,timestamp without time zone,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,overall_payment_id,bigint,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_trasfer,order_id,character varying,"Transaction table for razorpay gateway which maintain the transaction log,source , amount along with payment id"
sttash_website_live,st_razorpay_validate_bankacc,id,integer,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,customer_id,bigint,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,loan_id,bigint,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,bank_id,bigint,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,validation_id,character varying,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,transaction_amount,real,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,customer_received_amt,real,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,request_json,character varying,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,response_json,character varying,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,webhook_response,character varying,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,account_status,character varying,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,registered_name,character varying,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,matched_name_percentage,real,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,create_date,timestamp without time zone,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,update_date,timestamp without time zone,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,service_type,bigint,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,resp_status,bigint,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,rpd_status,integer,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_razorpay_validate_bankacc,cron_entry,integer,This table stores penny drop/ reverse penny drop for customer's journey and banking details
sttash_website_live,st_state,id,integer,Master table of state name and its id
sttash_website_live,st_state,state_name,character varying,Master table of state name and its id
sttash_website_live,st_state,state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,minpinprefix,integer,Master table of state name and its id
sttash_website_live,st_state,maxpinprefix,integer,Master table of state name and its id
sttash_website_live,st_state,status,smallint,Master table of state name and its id
sttash_website_live,st_state,is_operational,smallint,Master table of state name and its id
sttash_website_live,st_state,cibil_state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,incred_state_code,integer,Master table of state name and its id
sttash_website_live,st_state,equifax_state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,isg_state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,nr_state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,credavenue_state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,crif_state_code,character varying,Master table of state name and its id
sttash_website_live,st_state,arka_is_operational,smallint,Master table of state name and its id
sttash_website_live,st_test_leads,id,integer,Testing lead table for QA team
sttash_website_live,st_test_leads,customer_id,bigint,Testing lead table for QA team
sttash_website_live,st_test_leads,active,integer,Testing lead table for QA team
sttash_website_live,st_test_leads,create_date,timestamp without time zone,Testing lead table for QA team
sttash_website_live,ts_credit_shield_fee,id,integer,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,loan_id,integer,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,amount,integer,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,is_active,smallint,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,is_upfront,integer,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,is_done,smallint,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,proposal_num,character varying,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,create_date,timestamp without time zone,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,update_date,timestamp without time zone,Table stores creditsheild fee amount with loan_id and date 
sttash_website_live,ts_credit_shield_fee,insurance_amount,integer,Table stores creditsheild fee amount with loan_id and date 
investor,sf_loans,loan_id,integer,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,customer_id,integer,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,loan_approval_date,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,loan_disbursal_date,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,loan_type,integer,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,approved_amount,integer,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,disbursal_amount,double precision,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,approved_rate,double precision,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,productgroup,character varying,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,emi_tenure,integer,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,loan_closure_date,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,foreclosedate,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,disbursalerrordate,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,writeoffdate,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,settleddate,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,restructureddate,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,advanceemidate,date,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,colendername,character varying,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,totalinstallmentamountown,numeric,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,totalinstallmentprincipalown,numeric,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,totalinstallmentinterestown,numeric,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,totalinstallmentamountcl,numeric,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
investor,sf_loans,totalinstallmentprincipalcl,numeric,"This is intermediatry table similar to st_loan but here we are stroing only disbursed loan and its detail ie. loan approval date, disbursal date, roi, tenure etc.."
