table_schema,table_name,column_name,data_type
sttash_website_live,ts_tickets,closed_date,timestamp without time zone
sttash_website_live,ts_tickets,reopen_cnt,integer
sttash_website_live,ts_tickets,trial_cnt,integer
sttash_website_live,ts_tickets,topic_verified,integer
sttash_website_live,ts_tickets,chat_ticket,integer
sttash_website_live,ts_tickets,is_internal,integer
sttash_website_live,ts_tickets,chat_join,smallint
sttash_website_live,ts_tickets,callback,smallint
sttash_website_live,ts_tickets,radiate_transfer_time,timestamp without time zone
sttash_website_live,ts_tickets,radiate_transfer_by,integer
sttash_website_live,ts_tickets,is_esc,smallint
sttash_website_live,ts_tickets,esc_by,integer
sttash_website_live,ts_tickets,esc_time,timestamp without time zone
sttash_website_live,ts_tickets,esc_close_by,integer
sttash_website_live,ts_tickets,esc_close_time,timestamp without time zone
sttash_website_live,ts_tickets,esc_type,integer
sttash_website_live,ts_tickets,call_schedule,timestamp without time zone
sttash_website_live,ts_tickets,sub_dept,bigint
sttash_website_live,ts_tickets,rating,smallint
sttash_website_live,wealth_users,id,integer
sttash_website_live,wealth_users,customer_id,integer
sttash_website_live,wealth_users,first_name,character varying
sttash_website_live,wealth_users,last_name,character varying
sttash_website_live,wealth_users,user_external_id,character varying
sttash_website_live,wealth_users,gateway_id,character varying
sttash_website_live,wealth_users,grip_user_auth_token,character varying
sttash_website_live,wealth_users,grip_user_auth_token_expiry,bigint
sttash_website_live,wealth_users,grip_user_consent,character varying
sttash_website_live,wealth_users,created_at,timestamp without time zone
sttash_website_live,wealth_users,updated_at,timestamp without time zone
sttash_website_live,wealth_users,grip_user_kyc_status,character varying
investor,sf_loans,loan_id,integer
investor,sf_loans,customer_id,integer
investor,sf_loans,loan_approval_date,date
investor,sf_loans,loan_disbursal_date,date
investor,sf_loans,loan_type,integer
investor,sf_loans,approved_amount,integer
investor,sf_loans,disbursal_amount,double precision
investor,sf_loans,approved_rate,double precision
investor,sf_loans,productgroup,character varying
investor,sf_loans,emi_tenure,integer
investor,sf_loans,loan_closure_date,date
investor,sf_loans,foreclosedate,date
investor,sf_loans,disbursalerrordate,date
investor,sf_loans,writeoffdate,date
investor,sf_loans,settleddate,date
investor,sf_loans,restructureddate,date
investor,sf_loans,advanceemidate,date
investor,sf_loans,colendername,character varying
investor,sf_loans,totalinstallmentamountown,numeric
investor,sf_loans,totalinstallmentprincipalown,numeric
investor,sf_loans,totalinstallmentinterestown,numeric
investor,sf_loans,totalinstallmentamountcl,numeric
investor,sf_loans,totalinstallmentprincipalcl,numeric
investor,sf_loans,totalinstallmentinterestcl,numeric
investor,sf_loans,firstinstallmentamountcl,numeric
investor,sf_loans,totalinstallmentamount,numeric
investor,sf_loans,totalinstallmentprincipal,numeric
investor,sf_loans,totalinstallmentinterest,numeric
investor,sf_loans,firstinstallmentamount,numeric
investor,sf_loans,tenure,bigint
investor,sf_loans,emi_start_date,date
investor,sf_loans,emi_end_date,date
investor,sf_loans,penaltycharged,bigint
investor,sf_loans,firstloandate,date
investor,sf_loans,firstloanflag,integer
investor,sf_loans,firstloanflag_month,integer
investor,sf_loans,product_code,character varying
investor,sf_loans,utm_source,character varying
investor,sf_loans,first_utm_source,character varying
investor,sf_loans,partnerflag,character varying
investor,sf_loans,partnerflag_old,character varying
investor,sf_loans,res_new_loan_flag,integer
investor,sf_loans,fip_loan_flag,integer
investor,sf_loans,average_salary,double precision
investor,sf_loans,manual_salary,double precision
investor,sf_loans,dbr,real
investor,sf_loans,totalobligation,real
investor,sf_loans,category,character varying
investor,sf_loans,ncm_score,integer
investor,sf_loans,rcm_score,integer
investor,sf_loans,equifax_score,integer
investor,sf_loans,cibil_score,integer
investor,sf_loans,bank_score,double precision
investor,sf_loans,sms_score,integer
investor,sf_loans,processing_fees,double precision
investor,sf_loans,other_fees,double precision
investor,sf_loans,insurance,real
investor,sf_loans,gst_amount,double precision
investor,sf_loans,upfront_fees,double precision
investor,sf_loans,credit_shield_in_gst,integer
investor,sf_loans,colender_processingfees,real
investor,sf_loans,colender_upfront_interest,real
investor,sf_loans,colender_gst_charge,real
investor,sf_loans,colender_approved_amount,double precision
investor,sf_loans,colender_disbursed_amount,double precision
investor,sf_loans,ownership_type_id,integer
investor,sf_loans,bureau_report_id,bigint
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
